Timestamp,Adapter,DownloadMbps,UploadMbps,Latency,PacketLoss,HealthScore
2026-04-01T18:44:50.5675489+05:45,Wi-Fi 4,0,0,1,1.2,27,31.4,11.76,0,78,100,93,-0.257
2026-04-01T18:44:52.6478966+05:45,Wi-Fi 3,0,0,1,1.1,22,24.7,2.73,0,87,100,85,0.146
2026-04-01T18:44:52.7168968+05:45,Wi-Fi 4,0,0,1,1.2,27,30.7,11.75,0,78,100,94,-0.22
2026-04-01T18:44:54.7909860+05:45,Wi-Fi 3,0,0,1,1.1,23,24.4,2.74,0,84,100,85,-0.017
2026-04-01T18:44:54.8571599+05:45,Wi-Fi 4,0.02,0,1,1.2,25,29.9,11.76,0,79,100,94,-0.222
2026-04-01T18:44:56.9341151+05:45,Wi-Fi 3,7.67,0.15,1,1.1,26,24.6,2.64,0,94,100,85,-0.036
2026-04-01T18:44:57.0038975+05:45,Wi-Fi 4,0,0,1,1.1,27,29.4,11.76,0,79,100,94,-0.223
2026-04-01T18:44:59.0808484+05:45,Wi-Fi 3,2.35,0.05,1,1.1,25,24.7,2.59,0,97,100,85,0.087
2026-04-01T18:44:59.1571495+05:45,Wi-Fi 4,0,0,2,1.3,26,28.9,11.73,0,79,100,94,-0.206
2026-04-01T18:45:01.2318430+05:45,Wi-Fi 3,0,0,1,1.1,25,24.7,2.56,0,84,100,85,-0.09
2026-04-01T18:45:01.3075147+05:45,Wi-Fi 4,0,0,1,1.2,26,28.5,11.74,0,79,100,94,-0.186
2026-04-01T18:45:03.3814897+05:45,Wi-Fi 3,1.52,0.49,1,1.1,22,24.3,2.61,0,97,100,85,0.033
2026-04-01T18:45:03.4495625+05:45,Wi-Fi 4,0,0,1,1.2,25,28.0,11.77,0,79,100,94,-0.164
2026-04-01T18:45:05.5339362+05:45,Wi-Fi 3,6.7,0.25,1,1.1,26,24.6,2.61,0,94,100,85,-0.002
2026-04-01T18:45:05.6034295+05:45,Wi-Fi 4,0.06,0.02,2,1.3,25,27.5,11.77,0,79,100,95,-0.138
2026-04-01T18:45:07.6940304+05:45,Wi-Fi 3,0.01,0.03,1,1.0,25,24.6,2.61,0,84,100,86,-0.036
2026-04-01T18:45:07.7742938+05:45,Wi-Fi 4,0,0,3,1.6,25,27.1,11.79,0,79,100,95,-0.11
2026-04-01T18:45:09.8526927+05:45,Wi-Fi 3,9.81,0.35,2,1.2,25,24.7,2.6,0,94,100,85,-0.071
2026-04-01T18:45:09.9195568+05:45,Wi-Fi 4,1.41,0.11,1,1.5,24,26.7,11.82,0,92,100,95,0.065
2026-04-01T18:45:12.0021556+05:45,Wi-Fi 3,4.5,0.09,4,1.6,23,24.4,2.62,0,94,100,86,-0.01
2026-04-01T18:45:12.0691008+05:45,Wi-Fi 4,0.41,0.01,1,1.4,25,26.4,11.79,0,89,100,91,0.184
2026-04-01T18:45:14.1436997+05:45,Wi-Fi 3,0.71,0.02,1,1.5,22,24.1,2.67,0,94,100,85,0.004
2026-04-01T18:45:14.2241461+05:45,Wi-Fi 4,0.01,0,4,1.8,35,27.7,11.83,0,82,100,90,0.196
2026-04-01T18:45:16.2970070+05:45,Wi-Fi 3,0,0,1,1.4,24,24.1,2.62,0,84,100,85,-0.083
2026-04-01T18:45:16.3664543+05:45,Wi-Fi 4,0,0,1,1.7,24,27.2,10.94,0,82,100,90,0.211
2026-04-01T18:45:18.4537710+05:45,Wi-Fi 3,0.32,0.16,1,1.4,23,23.9,2.62,0,91,100,85,-0.011
2026-04-01T18:45:18.5319132+05:45,Wi-Fi 4,1.01,0.14,2,1.7,26,27.0,10.94,0,92,100,90,0.372
2026-04-01T18:45:20.6322065+05:45,Wi-Fi 3,0.4,0.03,1,1.3,29,24.7,2.73,0,94,100,85,0.017
2026-04-01T18:45:20.7169690+05:45,Wi-Fi 4,0.02,0.01,6,2.4,32,27.7,10.94,0,81,100,88,0.364
2026-04-01T18:45:22.7906213+05:45,Wi-Fi 3,0.78,0.2,1,1.3,22,24.3,2.78,0,94,100,85,0.093
2026-04-01T18:45:22.8651055+05:45,Wi-Fi 4,0.27,0.03,1,2.2,27,27.6,10.9,0,88,100,88,0.397
2026-04-01T18:45:24.9466991+05:45,Wi-Fi 3,0,0,1,1.2,24,24.2,2.77,0,87,100,85,0.074
2026-04-01T18:45:25.0143385+05:45,Wi-Fi 4,0,0,1,2.0,26,27.4,10.89,0,81,100,88,0.318
2026-04-01T18:45:27.0845046+05:45,Wi-Fi 3,0,0.02,1,1.2,23,24.0,2.78,0,84,100,85,-0.089
2026-04-01T18:45:27.1523127+05:45,Wi-Fi 4,0,0,1,1.8,28,27.5,10.89,0,81,100,88,0.238
2026-04-01T18:45:29.2315025+05:45,Wi-Fi 3,0,0,1,1.2,22,23.7,2.81,0,84,100,85,-0.251
2026-04-01T18:45:29.3002566+05:45,Wi-Fi 4,0,0,1,1.7,26,27.3,10.85,0,81,100,88,0.156
2026-04-01T18:45:31.3728311+05:45,Wi-Fi 3,0,0,1,1.1,23,23.6,2.81,0,84,100,85,-0.256
2026-04-01T18:45:31.4386541+05:45,Wi-Fi 4,0,0,1,1.6,25,26.9,10.87,0,81,100,88,0.072
2026-04-01T18:45:33.5128382+05:45,Wi-Fi 3,0,0,1,1.1,23,23.5,1.63,0,84,100,85,-0.245
2026-04-01T18:45:33.5817867+05:45,Wi-Fi 4,0,0,1,1.5,25,26.6,10.87,0,81,100,88,0.003
2026-04-01T18:45:35.6951487+05:45,Wi-Fi 3,0,0,1,1.1,22,23.3,1.67,0,84,100,85,-0.377
2026-04-01T18:45:35.7611836+05:45,Wi-Fi 4,0.01,0.01,1,1.4,25,26.4,10.89,0,78,100,88,-0.066
2026-04-01T18:45:37.8385342+05:45,Wi-Fi 3,0,0.02,1,1.1,25,23.6,1.67,0,84,100,85,-0.51
2026-04-01T18:45:37.9064379+05:45,Wi-Fi 4,0,0,1,1.4,28,26.6,10.85,0,78,100,88,-0.12
2026-04-01T18:45:39.9777005+05:45,Wi-Fi 3,0,0,1,1.1,23,23.5,1.67,0,84,100,85,-0.484
2026-04-01T18:45:40.0427734+05:45,Wi-Fi 4,0,0,1,1.3,24,26.2,10.88,0,78,100,88,-0.171
2026-04-01T18:45:42.1243896+05:45,Wi-Fi 3,0,0,1,1.1,26,23.9,1.69,0,84,100,85,-0.444
2026-04-01T18:45:42.1904260+05:45,Wi-Fi 4,0,0,1,1.3,24,25.9,10.91,0,78,100,88,-0.222
2026-04-01T18:45:44.2834899+05:45,Wi-Fi 3,0,0,1,1.1,25,24.0,1.67,0,84,100,86,-0.546
2026-04-01T18:45:44.3555262+05:45,Wi-Fi 4,0,0,2,1.4,28,26.2,3.1,0,81,100,88,-0.228
2026-04-01T18:45:46.4351583+05:45,Wi-Fi 3,0,0,1,1.0,24,24.0,1.66,0,84,100,86,-0.49
2026-04-01T18:45:46.5072540+05:45,Wi-Fi 4,0,0,1,1.3,29,26.6,2.33,0,84,100,88,-0.194
2026-04-01T18:45:48.5847546+05:45,Wi-Fi 3,0,0,1,1.0,23,23.9,1.63,0,84,100,87,-0.42
2026-04-01T18:45:48.6555193+05:45,Wi-Fi 4,0,0,1,1.3,28,26.8,2.35,0,84,100,88,-0.168
2026-04-01T18:45:50.7352200+05:45,Wi-Fi 3,0,0,1,1.0,23,23.7,1.6,0,84,100,88,-0.492
2026-04-01T18:45:50.8067360+05:45,Wi-Fi 4,0.01,0.01,1,1.2,30,27.3,2.41,0,84,100,87,-0.149
2026-04-01T18:45:52.8799886+05:45,Wi-Fi 3,0,0,1,1.0,26,24.1,1.64,0,84,100,88,-0.406
2026-04-01T18:45:52.9474892+05:45,Wi-Fi 4,0,0,1,1.2,26,27.1,2.42,0,87,100,87,0.02
2026-04-01T18:45:55.0184161+05:45,Wi-Fi 3,0,0,1,1.0,23,23.9,1.64,0,84,100,89,-0.305
2026-04-01T18:45:55.0836351+05:45,Wi-Fi 4,0,0,1,1.2,25,26.8,2.43,0,87,100,89,0.15
2026-04-01T18:45:57.1687750+05:45,Wi-Fi 3,0,0,1,1.0,25,24.1,1.61,0,85,100,91,-0.223
2026-04-01T18:45:57.2347254+05:45,Wi-Fi 4,0,0,1,1.1,25,26.5,2.45,0,87,100,89,0.171
2026-04-01T18:45:59.3061583+05:45,Wi-Fi 3,0,0,1,1.0,26,24.4,1.64,0,85,100,92,-0.241
2026-04-01T18:45:59.3755571+05:45,Wi-Fi 4,0,0,1,1.1,27,26.6,2.43,0,87,100,89,0.186
2026-04-01T18:46:01.4666679+05:45,Wi-Fi 3,0,0,1,1.0,25,24.5,1.61,0,85,100,92,-0.151
2026-04-01T18:46:01.5361811+05:45,Wi-Fi 4,0,0,1,1.1,24,26.2,2.47,0,87,100,89,0.35
2026-04-01T18:46:03.6190647+05:45,Wi-Fi 3,0,0,1,1.0,24,24.4,1.6,0,85,100,93,-0.052
2026-04-01T18:46:03.6884623+05:45,Wi-Fi 4,0,0,1,1.1,26,26.2,2.47,0,88,100,90,0.363
2026-04-01T18:46:05.7867394+05:45,Wi-Fi 3,0.44,0.51,1,1.0,24,24.3,1.59,0,95,100,95,0.156
2026-04-01T18:46:05.8862553+05:45,Wi-Fi 4,0.08,0.09,15,3.2,37,27.8,3.11,0,85,100,90,0.433
2026-04-01T18:46:07.9723461+05:45,Wi-Fi 3,0.07,0.02,1,1.0,24,24.3,1.55,0,88,100,94,0.153
2026-04-01T18:46:08.0438597+05:45,Wi-Fi 4,0.04,0.01,1,2.8,26,27.5,3.1,0,85,100,90,0.397
2026-04-01T18:46:10.1096681+05:45,Wi-Fi 3,0,0,1,1.0,22,23.9,1.55,0,88,100,94,0.147
2026-04-01T18:46:10.1825663+05:45,Wi-Fi 4,0,0,1,2.6,24,27.0,3.12,0,85,100,91,0.355
2026-04-01T18:46:12.2661998+05:45,Wi-Fi 3,0,0,1,1.0,22,23.6,1.57,0,88,100,94,0.141
2026-04-01T18:46:12.3356581+05:45,Wi-Fi 4,0,0,1,2.3,25,26.7,3.12,0,85,100,91,0.307
2026-04-01T18:46:14.4102575+05:45,Wi-Fi 3,0,0,1,1.0,26,24.0,1.61,0,88,100,94,0.132
2026-04-01T18:46:14.4749544+05:45,Wi-Fi 4,0,0,1,2.1,24,26.3,3.12,0,85,100,91,0.253
2026-04-01T18:46:16.5487686+05:45,Wi-Fi 3,0,0,1,1.0,22,23.7,1.63,0,88,100,94,0.123
2026-04-01T18:46:16.6180425+05:45,Wi-Fi 4,0.03,0.01,1,2.0,26,26.3,3.11,0,85,100,92,0.192
2026-04-01T18:46:18.6926357+05:45,Wi-Fi 3,0.01,0.02,1,1.0,22,23.4,1.63,0,88,100,94,0.111
2026-04-01T18:46:18.7627461+05:45,Wi-Fi 4,0.01,0,1,1.8,28,26.5,2.73,0,88,100,92,0.169
2026-04-01T18:46:20.8446343+05:45,Wi-Fi 3,0.01,0,1,1.0,24,23.5,1.63,0,88,100,94,0.098
2026-04-01T18:46:20.9136758+05:45,Wi-Fi 4,0.01,0,1,1.7,24,26.1,2.73,0,88,100,93,0.135
2026-04-01T18:46:22.9930047+05:45,Wi-Fi 3,0,0,1,1.0,27,24.1,1.72,0,88,100,94,0.084
2026-04-01T18:46:23.1334494+05:45,Wi-Fi 4,0,0,1,1.6,96,36.6,12.75,0,78,100,93,-0.009
2026-04-01T18:46:25.2179238+05:45,Wi-Fi 3,0,0,1,1.0,24,24.0,1.45,0,88,100,94,0.068
2026-04-01T18:46:25.2877747+05:45,Wi-Fi 4,0,0,1,1.5,26,35.0,12.75,0,78,100,93,-0.153
2026-04-01T18:46:27.3621846+05:45,Wi-Fi 3,0.03,0.01,1,1.0,25,24.2,1.42,0,88,100,95,0.051
2026-04-01T18:46:27.4326152+05:45,Wi-Fi 4,0.86,0.02,2,1.6,29,34.1,12.74,0,85,100,93,-0.15
2026-04-01T18:46:29.5046297+05:45,Wi-Fi 3,0,0,1,1.0,23,24.0,1.43,0,88,100,95,0.032
2026-04-01T18:46:29.6000469+05:45,Wi-Fi 4,0,0,1,1.5,49,36.4,13.23,0,78,100,93,-0.206
2026-04-01T18:46:31.6828781+05:45,Wi-Fi 3,0,0,1,1.0,26,24.3,1.47,0,88,100,95,0.012
2026-04-01T18:46:31.7483451+05:45,Wi-Fi 4,0,0,1,1.4,25,34.6,13.26,0,78,100,93,-0.253
2026-04-01T18:46:33.8224312+05:45,Wi-Fi 3,0,0,1,1.0,24,24.3,1.43,0,85,100,95,-0.01
2026-04-01T18:46:33.8884425+05:45,Wi-Fi 4,0,0,1,1.4,26,33.4,13.26,0,78,100,92,-0.29
2026-04-01T18:46:35.9590716+05:45,Wi-Fi 3,0,0,1,1.0,24,24.2,1.41,0,85,100,95,-0.033
2026-04-01T18:46:36.0259651+05:45,Wi-Fi 4,0,0,1,1.3,24,31.9,13.27,0,78,100,91,-0.319
2026-04-01T18:46:38.1026969+05:45,Wi-Fi 3,0.01,0.01,1,1.0,25,24.3,1.41,0,85,100,95,-0.058
2026-04-01T18:46:38.1685654+05:45,Wi-Fi 4,0,0,1,1.3,26,31.1,13.26,0,78,100,91,-0.338
2026-04-01T18:46:40.2377754+05:45,Wi-Fi 3,0,0,1,1.0,25,24.4,1.36,0,85,100,95,-0.068
2026-04-01T18:46:40.3041941+05:45,Wi-Fi 4,0,0,1,1.2,26,30.3,13.25,0,78,100,91,-0.349
2026-04-01T18:46:42.3926895+05:45,Wi-Fi 3,0,0,1,1.0,26,24.7,1.39,0,85,100,95,-0.079
2026-04-01T18:46:42.4600319+05:45,Wi-Fi 4,0,0,1,1.2,27,29.8,13.25,0,79,100,91,-0.336
2026-04-01T18:46:44.5315536+05:45,Wi-Fi 3,0,0,1,1.0,22,24.3,1.43,0,85,100,95,-0.089
2026-04-01T18:46:44.6026323+05:45,Wi-Fi 4,0,0,1,1.2,30,29.8,13.21,0,79,100,91,-0.316
2026-04-01T18:46:46.6752036+05:45,Wi-Fi 3,0,0,1,1.0,25,24.4,1.4,0,85,100,95,-0.1
2026-04-01T18:46:46.7396417+05:45,Wi-Fi 4,0,0,1,1.1,24,29.0,13.21,0,79,100,91,-0.272
2026-04-01T18:46:48.8187730+05:45,Wi-Fi 3,0.01,0,1,1.0,27,24.8,1.48,0,85,100,95,0
2026-04-01T18:46:48.8921573+05:45,Wi-Fi 4,0.01,0,2,1.3,29,29.0,13.21,0,79,100,92,-0.267
2026-04-01T18:46:50.9791764+05:45,Wi-Fi 3,0.03,0.19,1,1.0,24,24.7,1.48,0,96,100,100,0.114
2026-04-01T18:46:51.0526944+05:45,Wi-Fi 4,0.01,0,1,1.2,23,28.1,13.27,0,79,100,92,-0.257
2026-04-01T18:46:53.1241460+05:45,Wi-Fi 3,0.31,0.03,1,1.0,26,24.9,1.49,0,95,100,94,0.202
2026-04-01T18:46:53.1965020+05:45,Wi-Fi 4,0.01,0.02,1,1.2,30,28.4,13.26,0,79,100,92,-0.243
2026-04-01T18:46:55.2737788+05:45,Wi-Fi 3,0.02,0.14,1,1.0,23,24.6,1.49,0,95,100,93,0.28
2026-04-01T18:46:55.3446290+05:45,Wi-Fi 4,0.01,0,1,1.2,26,28.0,13.28,0,79,100,92,-0.224
2026-04-01T18:46:57.4353925+05:45,Wi-Fi 3,0,0,1,1.0,26,24.8,1.49,0,88,100,91,0.247
2026-04-01T18:46:57.5017846+05:45,Wi-Fi 4,0,0,1,1.1,24,27.4,13.3,0,79,100,92,-0.201
2026-04-01T18:46:59.5761005+05:45,Wi-Fi 3,0.01,0.06,1,1.0,25,24.8,1.48,0,88,100,91,0.214
2026-04-01T18:46:59.6453452+05:45,Wi-Fi 4,0,0,1,1.1,26,27.2,13.29,0,79,100,92,-0.173
2026-04-01T18:47:01.7283385+05:45,Wi-Fi 3,0,0.02,1,1.0,23,24.6,1.49,0,88,100,91,0.18
2026-04-01T18:47:01.7984886+05:45,Wi-Fi 4,0,0,1,1.1,25,26.9,13.29,0,79,100,92,-0.093
2026-04-01T18:47:03.8773130+05:45,Wi-Fi 3,0,0,1,1.0,23,24.3,1.48,0,88,100,91,0.147
2026-04-01T18:47:03.9480471+05:45,Wi-Fi 4,0,0,1,1.1,28,27.0,13.29,0,79,100,93,-0.005
2026-04-01T18:47:06.0261310+05:45,Wi-Fi 3,0.01,0.02,1,1.0,24,24.3,1.48,0,88,100,91,0.114
2026-04-01T18:47:06.0971685+05:45,Wi-Fi 4,0,0,1,1.1,27,27.0,13.26,0,79,100,95,-0.017
2026-04-01T18:47:08.1706784+05:45,Wi-Fi 3,0.01,0.02,1,1.0,22,23.9,1.53,0,88,100,91,0.081
2026-04-01T18:47:08.2410058+05:45,Wi-Fi 4,0,0,1,1.1,25,26.7,13.27,0,79,100,95,-0.032
2026-04-01T18:47:10.3111984+05:45,Wi-Fi 3,0.01,0.03,1,1.0,23,23.8,1.54,0,88,100,91,0.048
2026-04-01T18:47:10.3789970+05:45,Wi-Fi 4,0,0,1,1.1,25,26.5,13.21,0,82,100,95,0.063
2026-04-01T18:47:12.4570429+05:45,Wi-Fi 3,0.01,0.04,1,1.0,24,23.8,1.54,0,88,100,91,0.015
2026-04-01T18:47:12.5234065+05:45,Wi-Fi 4,0,0,1,1.0,25,26.2,13.22,0,83,100,98,0.071
